Mgf_Year,Car_Brand,Car_Model,City,State,Price,Kms,Engine_Type,EngineTransmission
2022,Tata,Altroz XZA DCT BSVI,Ramgarh B.o, Gurgaon,865000,9036,Automatic,Manual
2022,Tata,Altroz XZ BSVI,Sohna Road, Gurgaon,750000,25090,Petrol,Manual
2018,Tata,Tiago XZ,Sector 28, Gurgaon,454000,30482,Petrol,Manual
2018,Tata,Tiago XZA,Sohna Road, Gurgaon,510000,21911,Petrol,Automatic
2022,Tata,Altroz XZ Plus BSVI,Sector 28, Gurgaon,808000,14069,Petrol,Manual
2022,Tata,Tiago XT CNG BSVI,Ramgarh B.o, Gurgaon,610000,36048,CNG,Manual
2021,Tata,Tiago XZ Plus BSVI,Sector 28, Gurgaon,578000,24745,Petrol,Manual
2022,Tata,Altroz XZ Plus BSVI,Sohna Road, Gurgaon,780000,11501,Petrol,Manual
2019,Tata,Tiago XZ,Sohna Road, Gurgaon,481000,44902,Petrol,Manual
2017,Tata,Tiago 1.05 Revotorq XZ,Gurgaon, Gurgaon,350000,49128,Diesel,Manual
2022,Tata,Tiago XZ Plus BSVI,Badshahpur, Gurgaon,649000,21000,Petrol,Manual
2017,Tata,Safari Storme VX Varicor 400,Gurgaon, Gurgaon,650000,150000,Diesel,Manual
2021,Tata,Nexon XZ Plus S BSVI,Sohna Road, Gurgaon,968000,4950,Manual,Manual
2019,Tata,Nexon 1.5 Revotorq XZ Plus,Sohna Road, Gurgaon,675000,105662,Diesel,Manual
2022,Tata,Nexon XM Diesel BSVI,Sector 28, Gurgaon,848000,34049,Diesel,Manual
2022,Tata,Nexon XZ Plus BSVI,Sector 49, Gurgaon,902000,30719,Petrol,Manual
2022,Tata,Nexon XZ Plus BSVI,Sector 49, Gurgaon,1058000,21527,Petrol,Manual
2019,Tata,Nexon 1.2 Revotron XZA Plus,Sohna Road, Gurgaon,712000,86365,Petrol,Automatic
2022,Tata,Harrier XZA Plus AT,Vikas Puri, New Delhi,1900000,28900,Diesel,Automatic
2022,Tata,Nexon XM S BSVI,Badshahpur, Gurgaon,849000,50000,Petrol,Manual
2020,Tata,Nexon XZ Plus DualTone Roof (O),Sector 49, Gurgaon,869000,43032,Petrol,Manual
2022,Tata,Nexon XM Plus S BSVI,Sector 49, Gurgaon,835000,22251,Petrol,Manual
2022,Tata,Safari XMA S AT BSVI,Dwarka Sector-6, New Delhi,1600000,22000,Diesel,Automatic
2022,Tata,Harrier XZ Plus Dark Edition,Sector 6, Gurgaon,1860000,27150,Diesel,Manual
2021,Tata,Nexon XZ Plus (O) Diesel,Sector 49, Gurgaon,890000,46501,Diesel,Manual
2021,Tata,Harrier XZA Plus (O) AT BSVI,Sector 15, Gurgaon,1550000,71000,Diesel,Automatic
2020,Tata,Nexon XZ Plus Diesel S,Sohna Road, Gurgaon,969000,54113,Diesel,Manual
2022,Tata,Nexon XZ Plus (O) BSVI,Sector 49, Gurgaon,1025000,30129,Petrol,Manual
2019,Tata,Nexon 1.2 Revotron XZA Plus,Sector 49, Gurgaon,741000,30309,Petrol,Automatic
2022,Tata,Tigor XZ Plus CNG BSVI,Ramgarh B.o, Gurgaon,726000,37622,CNG,Manual
2022,Tata,Tigor XZ Plus CNG BSVI,Ramgarh B.o, Gurgaon,785000,23518,CNG,Manual
2018,Tata,Tigor XZ,Ramgarh B.o, Gurgaon,417000,85808,Petrol,Manual
2022,Tata,Tigor XZ Plus CNG BSVI,Sohna Road, Gurgaon,699000,23319,CNG,Manual
2022,Tata,Tigor XZ Plus BSVI,Gurgaon, Gurgaon,800000,20000,Petrol,Manual
2022,Tata,Tigor XZ Plus CNG BSVI,Sector 28, Gurgaon,734000,45019,CNG,Manual
2022,Tata,Tigor EV XM,Gurgaon, Gurgaon,986000,51422,Electric,Automatic
2018,Tata,Tigor 1.2 Revotron XTA,Sector 9, Faridabad,495000,43700,Petrol,Automatic
2017,Tata,Tigor 1.2 Revotron XZ Option,City, Faridabad,485000,68200,Petrol,Manual
2016,Tata,Zest Revotron 1.2T XMS,Moti Nagar, New Delhi,326000,84000,Petrol,Manual
2015,Tata,Zest Revotron 1.2T XE,Moti Nagar, New Delhi,276000,90000,Petrol,Manual
2015,Toyota,Innova 2.5 GX (Diesel) 7 Seater,Bengali Market, New Delhi,775000,115000,Diesel,Manual
2018,Toyota,Innova Crysta 2.8 GX AT BSIV,Sector 12, Gurgaon,1450000,97000,Diesel,Automatic
2017,Toyota,Innova Crysta 2.8 GX AT BSIV,Sector 12, Gurgaon,1395000,76000,Diesel,Automatic
2016,Toyota,Innova Crysta 2.4 VX MT BSIV,Sector 57, Gurgaon,1270000,185000,Diesel,Manual
2018,Toyota,Innova Crysta 2.8 ZX AT BSIV,Galleria Dlf-iv, Gurgaon,1390000,160000,Diesel,Automatic
2018,Toyota,Innova Crysta 2.8 GX AT BSIV,Gurgaon, Gurgaon,15000,120000,Diesel,Automatic
2017,Toyota,Innova Crysta 2.4 G MT BSIV,Gurgaon, Gurgaon,1350000,80000,Diesel,Manual
2017,Toyota,Innova Crysta 2.8 GX AT 8S BSIV,Dwarka Sector-6, New Delhi,1299000,81000,Diesel,Automatic
2019,Toyota,Innova Crysta 2.8 ZX AT BSIV,Sector 28, Gurgaon,1989000,53615,Diesel,Automatic
2017,Toyota,Innova Crysta 2.4 VX MT 8S BSIV,Gurgaon, Gurgaon,1450000,120000,Diesel,Manual
2022,Toyota,Innova Crysta 2.7 ZX 7 STR AT,Karol Bagh, New Delhi,2550000,18000,Petrol,Automatic
2019,Toyota,Innova Crysta 2.8 GX AT BSIV,Ramesh Nagar, New Delhi,1650000,72500,Diesel,Automatic
2021,Toyota,Innova Crysta 2.7 GX 7 STR,Karol Bagh, New Delhi,1890000,45000,Petrol,Manual
2022,Toyota,Innova Crysta 2.4 GX 7 STR AT,Naraina, New Delhi,2300000,11000,Diesel,Automatic
2018,Toyota,Innova Crysta 2.8 ZX AT BSIV,Karol Bagh, New Delhi,1690000,80000,Diesel,Automatic
2015,Toyota,Corolla Altis JS MT,Sector 12, Gurgaon,645000,68700,Petrol,Manual
2018,Toyota,Yaris J BSIV,Sector 12, Gurgaon,685000,53000,Petrol,Manual
2016,Toyota,Corolla Altis VL AT,Sohna Road, Gurgaon,895000,78994,Petrol,Automatic
2018,Toyota,Corolla Altis 1.8 VL CVT,Sector 28, Gurgaon,1206000,83408,Petrol,Automatic
2014,Toyota,Corolla Altis G MT,Gurgaon, Gurgaon,513000,32058,Petrol,Manual
2017,Toyota,Corolla Altis 1.8 G,Gurgaon, Gurgaon,950000,100000,Petrol,Manual
2011,Toyota,Corolla Altis GL,Gurgaon, Gurgaon,300000,90000,Petrol,Manual
2016,Toyota,Corolla Altis VL AT,Gurgaon, Gurgaon,795000,88430,Petrol,Automatic
2009,Toyota,Corolla Altis 1.8 J,Gurgaon, Gurgaon,139000,120000,Petrol,Manual
2011,Toyota,Corolla Altis Diesel D4DG,Gurgaon, Gurgaon,300000,150000,Diesel,Manual
2016,Toyota,Corolla Altis VL AT,Lajpat Nagar, New Delhi,925000,91000,Petrol,Automatic
2017,Toyota,Camry 2.5 Hybrid,Karol Bagh, New Delhi,1990000,92000,Petrol,Automatic
2017,Toyota,Corolla Altis 1.8 G CVT,Ashok Vihar, New Delhi,975000,74000,Petrol,Automatic
2014,Toyota,Corolla Altis G MT,Sector 16, Noida,645000,42000,Petrol,Manual
2019,Toyota,Corolla Altis 1.8 VL CVT,Shakti Nagar, New Delhi,1445000,56000,Petrol,Automatic
2018,Toyota,Fortuner 2.8 2WD AT,Galleria Dlf-iv, Gurgaon,2549000,125000,Diesel,Automatic
2017,Toyota,Fortuner 2.8 2WD AT BSIV,Gurgaon, Gurgaon,2800000,80000,Diesel,Automatic
2013,Toyota,Fortuner 4x2 4 Speed AT,Gurgaon, Gurgaon,1000000,100000,Diesel,Automatic
2022,Toyota,Urban cruiser High,Gurgaon, Gurgaon,860000,50000,Petrol,Manual
2013,Toyota,Fortuner 4x2 4 Speed AT,Gurgaon, Gurgaon,1350000,20000,Diesel,Automatic
2021,Toyota,Urban cruiser Mid AT,Sector 49, Gurgaon,902000,29116,Petrol,Automatic
2022,Toyota,Fortuner 4X4 Diesel AT,Vikas Puri, New Delhi,4350000,27580,Diesel,Automatic
2014,Toyota,Fortuner 4x2 AT,Shakti Nagar, New Delhi,1096000,220000,Diesel,Automatic
2022,Toyota,Fortuner 4X2 Diesel AT,Rajender Nagar, New Delhi,3800000,45000,Diesel,Automatic
2017,Toyota,Fortuner 2.8 2WD MT,Karol Bagh, New Delhi,2490000,56000,Diesel,Manual
2017,Toyota,Fortuner 2.8 4WD MT,Karol Bagh, New Delhi,2590000,91000,Diesel,Manual
2020,Toyota,Fortuner 2.8 2WD MT,Karol Bagh, New Delhi,3090000,75000,Diesel,Manual
2020,Toyota,Fortuner 2.8 2WD AT BSIV,Vikas Puri, New Delhi,3399000,37000,Diesel,Automatic
2017,Toyota,Fortuner 2.8 4WD AT,Karol Bagh, New Delhi,2390000,80000,Diesel,Automatic
2013,Toyota,Etios Liva G,Sector 49, Gurgaon,269000,65822,Petrol,Manual
2019,Toyota,Glanza G CVT,Ramgarh B.o, Gurgaon,681000,55311,Petrol,Automatic
2023,Toyota,Glanza V BSVI,Sector 28, Gurgaon,879000,9690,Manual,Automatic
2017,Toyota,Etios Liva 1.2 V,Galleria Dlf-iv, Gurgaon,475000,27000,Petrol,Manual
2017,Toyota,Etios Liva 1.2 VX Dual Tone,Pitampura, New Delhi,475000,30000,Petrol,Manual
2019,Toyota,Glanza G Smart Hybrid,Sector 9, Faridabad,595000,16644,Petrol,Manual
2017,Toyota,Etios Cross 1.2L G,Karam Pura, New Delhi,500000,56000,Petrol,Manual
2012,Toyota,Etios Liva V,Nauroji Nagar, New Delhi,245000,82000,Petrol,Manual
2012,Toyota,Etios Liva VX,Sector 16, Noida,285000,70000,Petrol,Manual
2011,Toyota,Etios Liva G,Noida, Noida,275000,75000,Petrol,Manual
2016,Honda,City i VTEC V,Shyam Nagar, Jaipur,600000,65000,Petrol,Manual
2017,Honda,City ZX CVT,Sanganer Bazar, Jaipur,790000,56078,Petrol,Automatic
2021,Honda,City VX CVT,Nirman Nagar, Jaipur,1090000,47570,Petrol,Automatic
2015,Honda,City V CVT,Bajaj Nagar, Jaipur,599000,105000,Petrol,Automatic
2018,Honda,City i-VTEC VX,Mansarovar, Jaipur,752000,92658,Petrol,Manual
2020,Honda,City ZX CVT,Raja Park, Jaipur,1143000,37779,Petrol,Automatic
2016,Honda,City i VTEC VX,Shyam Nagar, Jaipur,675000,62000,Petrol,Manual
2021,Honda,City V MT,Nirman Nagar, Jaipur,975000,33797,Petrol,Manual
2017,Honda,City i VTEC VX,Mansarovar, Jaipur,724000,50725,Petrol,Manual
2019,Honda,Amaze VX CVT Petrol BSIV,Mansarovar, Jaipur,684000,41075,Petrol,Automatic
2014,Honda,City i DTEC VX,Shyam Nagar, Jaipur,590000,88000,Diesel,Manual
2019,Honda,City i-VTEC CVT VX,Mansarovar, Jaipur,978000,19626,Petrol,Automatic
2019,Honda,Civic ZX,Raja Park, Jaipur,1506000,9500,Automatic,Automatic
2019,Honda,Amaze VX Petrol BSIV,Raja Park, Jaipur,542000,67150,Petrol,Manual
2018,Honda,City i-DTEC V,Mansarovar, Jaipur,721000,112234,Diesel,Manual
2017,Honda,City i DTec VX Option,Vaishali Nagar, Jaipur,795000,82000,Diesel,Manual
2017,Honda,City i VTEC VX,Raja Park, Jaipur,675000,109435,Petrol,Manual
2021,Honda,City ZX CVT,Raja Park, Jaipur,1245000,37117,Petrol,Automatic
2014,Honda,City i DTEC V,Shyam Nagar, Jaipur,520000,65800,Diesel,Manual
2015,Honda,Amaze S i-Vtech,Malviya Nagar, Jaipur,425000,29000,Petrol,Manual
2016,Honda,Jazz 1.5 VX i DTEC,Mansarovar, Jaipur,399000,89148,Diesel,Manual
2016,Honda,Brio S MT,Mansarovar, Jaipur,352000,51438,Petrol,Manual
2016,Honda,Jazz 1.2 V i VTEC,Shyam Nagar, Jaipur,465000,65300,Petrol,Manual
2014,Honda,Brio EX MT,Raja Park, Jaipur,277000,65000,Petrol,Manual
2016,Honda,Brio S MT,Raja Park, Jaipur,382000,20374,Petrol,Manual
2013,Honda,Brio S MT,Jaipur, Jaipur,185000,100000,Petrol,Manual
2017,Honda,Brio 1.2 S MT,Jaipur, Jaipur,300000,50000,Petrol,Manual
2019,Honda,WRV 2017-2020 i-VTEC S,Sanganer Bazar, Jaipur,675000,31870,Petrol,Manual
2018,Honda,BR-V i-DTEC VX MT,Nirman Nagar, Jaipur,750000,84347,Diesel,Manual
2014,Honda,CR-V 2.4L 4WD AT,Vaishali Nagar, Jaipur,795000,89000,Petrol,Automatic
2017,Honda,WRV 2017-2020 i-VTEC S,Nirman Nagar, Jaipur,590000,47465,Petrol,Manual
2023,Honda,WR-V VX,Raja Park, Jaipur,899000,15099,Petrol,Manual
2018,Honda,WRV 2017-2020 i-VTEC S,Mansarovar, Jaipur,522000,74147,Petrol,Manual
2016,Honda,BR-V i-VTEC V CVT,Raja Park, Jaipur,657000,66266,Petrol,Automatic
2018,Honda,WRV 2017-2020 i-VTEC VX,Raja Park, Jaipur,554000,86557,Petrol,Manual
2019,Honda,BR-V i-VTEC V MT,Jaipur, Jaipur,700000,67000,Petrol,Manual
2022,Hyundai,Santro Magna,Mansarovar, Jaipur,491000,32757,Petrol,Manual
2020,Hyundai,Santro Sportz AMT,Mansarovar, Jaipur,542000,28560,Petrol,Automatic
2020,Hyundai,Grand i10 Nios Sportz,Sanganer Bazar, Jaipur,590000,68200,Petrol,Manual
2015,Hyundai,Elite i20 2014-2017 Magna 1.2,Vaishali Nagar, Jaipur,435000,85000,Petrol,Manual
2019,Hyundai,Santro Sportz BSIV,Mansarovar, Jaipur,469000,68216,Petrol,Manual
2020,Hyundai,Elite i20 2017-2020 Sportz Plus,Sanganer Bazar, Jaipur,640000,78705,Petrol,Manual
2014,Hyundai,i20 Sportz 1.4 CRDi,Vaishali Nagar, Jaipur,395000,93000,Diesel,Manual
2023,Hyundai,Grand i10 Nios Sportz,Malviya Nagar, Jaipur,675000,31000,Petrol,Manual
2021,Hyundai,Grand i10 Nios AMT Sportz,Mansarovar, Jaipur,642000,23729,Petrol,Automatic
2019,Hyundai,Grand i10 1.2 Kappa Magna AT,Raja Park, Jaipur,552000,28360,Petrol,Automatic
2020,Hyundai,Santro Magna,Mansarovar, Jaipur,457000,67550,Petrol,Manual
2015,Hyundai,Grand i10 Asta,Mansarovar, Jaipur,466000,47227,Petrol,Manual
2020,Hyundai,Grand i10 Nios Asta,Mansarovar, Jaipur,572000,62698,Petrol,Manual
2023,Hyundai,Grand i10 Nios Asta,Raja Park, Jaipur,764000,10868,Petrol,Manual
2015,Hyundai,Elite i20 2014-2017 Sportz Option 1.4 CRDi,Shyam Nagar, Jaipur,600000,78000,Diesel,Manual
2015,Hyundai,Elite i20 2014-2017 Asta 1.4 CRDi,Mansarovar, Jaipur,506000,91278,Diesel,Manual
2016,Hyundai,Grand i10 Sportz,Shyam Nagar, Jaipur,430000,56000,Petrol,Manual
2019,Hyundai,Grand i10 1.2 Kappa Sportz BSIV,Raja Park, Jaipur,539000,14716,Petrol,Manual
2022,Hyundai,i20 Sportz BSVI,Raja Park, Jaipur,777000,7194,Manual,Manual
2017,Hyundai,Grand i10 1.2 Kappa Sportz Option AT,Mansarovar, Jaipur,438000,73453,Petrol,Automatic
2019,Hyundai,Verna VTVT 1.6 SX,Mansarovar, Jaipur,782000,49369,Petrol,Manual
2019,Hyundai,Xcent 1.2 VTVT SX,Malviya Nagar, Jaipur,625000,34000,Petrol,Manual
2020,Hyundai,Aura S,Mansarovar, Jaipur,637000,33564,Petrol,Manual
2021,Hyundai,Verna S Plus,Mansarovar, Jaipur,904000,44101,Petrol,Manual
2017,Hyundai,Verna 1.6 CRDi SX,Nirman Nagar, Jaipur,875000,57622,Diesel,Manual
2013,Hyundai,Verna 1.6 SX,Mansarovar, Jaipur,458000,74168,Diesel,Manual
2014,Hyundai,Elantra CRDi SX,Shyam Nagar, Jaipur,650000,59000,Diesel,Manual
2019,Hyundai,Verna VTVT 1.6 SX Option,Raja Park, Jaipur,892000,91665,Petrol,Manual
2021,Hyundai,Aura SX,Raja Park, Jaipur,677000,14876,Petrol,Manual
2021,Hyundai,Verna SX Diesel,Shyam Nagar, Jaipur,1275000,75000,Diesel,Manual
2014,Hyundai,Verna 1.6 SX,Shyam Nagar, Jaipur,550000,76000,Diesel,Manual
2019,Hyundai,Verna CRDi 1.6 SX,Malviya Nagar, Jaipur,945000,57000,Diesel,Manual
2021,Hyundai,Verna SX,Raja Park, Jaipur,995000,78303,Petrol,Manual
2018,Hyundai,Verna VTVT 1.6 AT SX Option,Raja Park, Jaipur,907000,47720,Petrol,Automatic
2021,Hyundai,Aura SX Plus AMT,Raja Park, Jaipur,699000,15300,Petrol,Automatic
2018,Hyundai,Verna VTVT 1.6 SX Option,Raja Park, Jaipur,899000,30036,Petrol,Manual
2019,Hyundai,Verna VTVT 1.6 SX Option,Raja Park, Jaipur,900000,68538,Petrol,Manual
2016,Hyundai,Verna 1.6 CRDi SX,Jaipur, Jaipur,711000,90000,Diesel,Manual
2014,Hyundai,Sonata 2.4 GDi AT,Jaipur, Jaipur,550000,80000,Petrol,Automatic
2014,Hyundai,Verna 1.6 SX CRDi (O),Jaipur, Jaipur,490000,100000,Diesel,Manual
2022,Hyundai,Venue SX Opt Turbo iMT DT BSVI,Nirman Nagar, Jaipur,1190000,19040,Petrol,Manual
2019,Hyundai,Creta 1.6 SX Option Diesel,Raja Park, Jaipur,1230000,70615,Diesel,Manual
2019,Hyundai,Venue SX Diesel,Shyam Nagar, Jaipur,950000,72000,Diesel,Manual
2020,Hyundai,Creta S BSVI,Vaishali Nagar, Jaipur,1075000,65000,Petrol,Manual
2022,Hyundai,Venue N Line N8 turbo DCT DT BSVI,Nirman Nagar, Jaipur,1275000,17159,Petrol,Automatic
2016,Hyundai,Creta 1.6 CRDi AT SX Plus,Shyam Nagar, Jaipur,850000,94000,Diesel,Automatic
2022,Hyundai,Venue S,Shyam Nagar, Jaipur,850000,37000,Petrol,Manual
2018,Hyundai,Creta 1.6 CRDi SX Option,Mansarovar, Jaipur,1122000,75608,Diesel,Manual
2018,Hyundai,Creta 1.6 VTVT AT SX Plus,Nirman Nagar, Jaipur,990000,67253,Petrol,Automatic
2018,Hyundai,Creta 1.6 SX Option,Raja Park, Jaipur,1067000,61334,Petrol,Manual
2021,Hyundai,Alcazar Platinum 7-Seater Diesel BSVI,Nirman Nagar, Jaipur,1675000,53692,Diesel,Manual
2020,Hyundai,Venue SX Turbo iMT,Raja Park, Jaipur,836000,22198,Petrol,Manual
2015,Hyundai,Creta 1.6 VTVT SX Plus,Mansarovar, Jaipur,663000,77638,Petrol,Manual
2018,Hyundai,Creta 1.6 SX,Raja Park, Jaipur,921000,69267,Petrol,Manual
2016,Hyundai,Creta 1.6 VTVT AT SX Plus,Raja Park, Jaipur,882000,70487,Petrol,Automatic
2022,Hyundai,Creta SX Opt Diesel AT,Shyam Nagar, Jaipur,1800000,64000,Diesel,Automatic
2017,Hyundai,Creta 1.6 CRDi SX,Jaipur, Jaipur,830000,110000,Diesel,Manual
2017,Hyundai,Creta 1.6 Gamma SX Plus,Raja Park, Jaipur,997000,50461,Petrol,Manual
2016,Hyundai,Creta 1.6 CRDi SX Plus,Raja Park, Jaipur,888000,81483,Diesel,Manual
2017,Hyundai,Creta 1.6 CRDi AT SX Plus,Jaipur, Jaipur,1050000,110000,Diesel,Automatic
2018,Mahindra,KUV 100 NXT G80 K4 Plus,Mansarovar, Jaipur,416000,23196,Petrol,Manual
2017,Mahindra,KUV 100 NXT D75 K8,Mansarovar, Jaipur,444000,50642,Diesel,Manual
2018,Mahindra,Marazzo M8,Raja Park, Jaipur,860000,53040,Diesel,Manual
2011,Mahindra,Bolero DI DX 7 Seater,Jaipur, Jaipur,320000,60000,Diesel,Manual
2018,Mahindra,XUV500 W7,Mansarovar, Jaipur,863000,99076,Diesel,Manual
2022,Mahindra,Scorpio N Z8L Diesel AT BSVI,Sanganer Bazar, Jaipur,2175000,50100,Diesel,Automatic
2019,Mahindra,XUV500 W9 AT,Sanganer Bazar, Jaipur,1211000,85200,Diesel,Automatic
2021,Mahindra,XUV500 W11 AT BSIV,Sanganer Bazar, Jaipur,1775000,24200,Diesel,Automatic
2019,Mahindra,Bolero Power Plus ZLX,Shyam Nagar, Jaipur,850000,54000,Diesel,Manual
2018,Mahindra,XUV500 AT W10 FWD,Shyam Nagar, Jaipur,1150000,98000,Diesel,Automatic
2013,Mahindra,XUV500 W6 2WD,Shyam Nagar, Jaipur,600000,73000,Diesel,Manual
2019,Mahindra,XUV500 W7,Vaishali Nagar, Jaipur,1090000,79000,Diesel,Manual
2015,Mahindra,TUV 300 T8,Shyam Nagar, Jaipur,620000,63000,Diesel,Manual
2019,Mahindra,XUV500 W7 BSIV,Nirman Nagar, Jaipur,1090000,86527,Diesel,Manual
2017,Mahindra,KUV 100 mFALCON D75 K8,Mansarovar, Jaipur,415000,88199,Diesel,Manual
2018,Mahindra,TUV 300 T4 Plus,Vaishali Nagar, Jaipur,625000,88000,Diesel,Manual
2017,Mahindra,XUV500 AT W10 AWD,Nirman Nagar, Jaipur,1275000,69855,Diesel,Automatic
2022,Mahindra,Bolero Neo N10 R BSVI,Nirman Nagar, Jaipur,1075000,50131,Diesel,Manual
2019,Mahindra,XUV300 W8 AMT Optional Diesel BSVI,Raja Park, Jaipur,982000,83289,Diesel,Automatic
2018,Mahindra,XUV500 W10 2WD,Jaipur, Jaipur,1100000,90000,Diesel,Manual
2021,Mahindra,Bolero Neo N10 BSVI,Raja Park, Jaipur,988000,28178,Diesel,Manual
2016,Mahindra,XUV500 W10 2WD,Vaishali Nagar, Jaipur,875000,88000,Diesel,Manual
2023,Mahindra,XUV300 W8 Diesel Sunroof BSVI,Shyam Nagar, Jaipur,1290000,30000,Diesel,Manual
2020,Mahindra,XUV300 W8 Diesel BSIV,Raja Park, Jaipur,1051000,23323,Diesel,Manual
2018,Maruti,Celerio ZXI,Mansarovar, Jaipur,400000,64908,Petrol,Manual
2015,Maruti,Wagon R VXI,Shyam Nagar, Jaipur,325000,65000,Petrol,Manual
2022,Maruti,Baleno Zeta BSVI,Mansarovar, Jaipur,817000,42038,Petrol,Manual
2017,Maruti,Celerio VXi AMT,Sanganer Bazar, Jaipur,511000,16127,Petrol,Automatic
2019,Maruti,Swift VXI,Raja Park, Jaipur,595000,63214,Petrol,Manual
2014,Maruti,Wagon R LXI,Malviya Nagar, Jaipur,335000,78000,Petrol,Manual
2022,Maruti,Baleno Delta AMT,Sanganer Bazar, Jaipur,765000,17372,Petrol,Automatic
2022,Maruti,Alto 800 VXI Plus,Shyam Nagar, Jaipur,400000,34000,Petrol,Manual
2017,Maruti,Swift VXI Optional,Sanganer Bazar, Jaipur,515000,55035,Petrol,Manual
2020,Maruti,Wagon R VXI,Raja Park, Jaipur,499000,25000,Petrol,Manual
2017,Maruti,Alto 800 VXI,Malviya Nagar, Jaipur,340000,81000,Petrol,Manual
2018,Maruti,Ignis 1.2 AMT Delta BSIV,Nirman Nagar, Jaipur,540000,35181,Petrol,Automatic
2020,Maruti,Alto 800 VXI BSVI,Mansarovar, Jaipur,413000,23053,Petrol,Manual
2015,Maruti,Baleno Delta Diesel,Shyam Nagar, Jaipur,550000,82000,Diesel,Manual
2020,Maruti,Baleno Zeta,Mansarovar, Jaipur,693000,24961,Petrol,Manual
2021,Maruti,Ignis Zeta BSVI,Nirman Nagar, Jaipur,575000,45939,Petrol,Manual
2011,Maruti,Swift VXI,Mansarovar, Jaipur,315000,77887,Petrol,Manual
2015,Maruti,Ritz VDi,Nirman Nagar, Jaipur,395000,44180,Diesel,Manual
2019,Maruti,Baleno Zeta,Raja Park, Jaipur,658000,28991,Petrol,Manual
2014,Maruti,Alto 800 VXI,Mansarovar, Jaipur,229000,71371,Petrol,Manual
2019,Maruti,Eeco 7 Seater Standard BSIV,Jaipur, Jaipur,450000,80000,Petrol,Manual
2013,Maruti,Omni LPG CARGO BSIII W IMMOBILISER,Jaipur, Jaipur,150000,90000,LPG,Manual
2021,Maruti,Eeco 7 Seater STD 2020-2022,Jaipur, Jaipur,490000,50000,Petrol,Manual
2022,Maruti,XL6 Zeta,Mansarovar, Jaipur,1085000,23325,Petrol,Manual
2016,Maruti,Ertiga 1.5 VDI,Shyam Nagar, Jaipur,750000,75000,Diesel,Manual
2016,Maruti,Ertiga SHVS VDI,Mansarovar, Jaipur,696000,65800,Diesel,Manual
2023,Maruti,XL6 Zeta CNG BSVI,Jaipur, Jaipur,1200000,18000,CNG,Manual
2016,Maruti,Ertiga SHVS LDI,Jaipur, Jaipur,651000,120000,Diesel,Manual
2012,Maruti,Ertiga VDI,Jaipur, Jaipur,430000,150000,Diesel,Manual
2022,Maruti,Ertiga ZXI AT,Jaipur, Jaipur,1100000,80000,Petrol,Automatic
2012,Maruti,Ertiga ZXI,Jaipur, Jaipur,450000,80000,Petrol,Manual
2022,Maruti,Ertiga ZXI,Jaipur, Jaipur,1100000,80000,Petrol,Manual
2018,Maruti,S Cross Zeta DDiS 200 SH,Shyam Nagar, Jaipur,725000,87000,Diesel,Manual
2016,Maruti,S Cross DDiS 320 Alpha,Raja Park, Jaipur,653000,84903,Diesel,Manual
2018,Maruti,Vitara Brezza VDi,Nirman Nagar, Jaipur,775000,35961,Diesel,Manual
2016,Maruti,S Cross DDiS 320 Alpha,Raja Park, Jaipur,722000,76854,Diesel,Manual
2018,Maruti,Vitara Brezza VDi,Shyam Nagar, Jaipur,800000,73000,Diesel,Manual
2021,Maruti,Vitara Brezza VXI,Mansarovar, Jaipur,706000,34127,Petrol,Manual
2019,Maruti,Vitara Brezza ZDi Plus AMT,Raja Park, Jaipur,918000,36630,Diesel,Automatic
2019,Maruti,Vitara Brezza ZDi,Jaipur, Jaipur,1000000,70000,Diesel,Manual
2019,Maruti,Vitara Brezza VDi,Jaipur, Jaipur,750000,60000,Diesel,Manual
2022,Maruti,Vitara Brezza VXI,Jaipur, Jaipur,930000,30000,Petrol,Manual
2023,Maruti,Brezza Vxi,Jaipur, Jaipur,957000,20000,Petrol,Manual
2021,Maruti,Vitara Brezza VXI,Jaipur, Jaipur,650000,150000,Petrol,Manual
2020,Tata,Altroz XZ,Shyam Nagar, Jaipur,625000,50000,Petrol,Manual
2021,Tata,Tiago XZ Plus,Shyam Nagar, Jaipur,575000,45000,Petrol,Manual
2024,Tata,Tiago XT,Shyam Nagar, Jaipur,590000,3000,Manual,Manual
2019,Tata,Tiago XZ Plus,Mansarovar, Jaipur,500000,54126,Petrol,Manual
2022,Tata,Altroz XZ BSVI,Raja Park, Jaipur,754000,22230,Petrol,Manual
2020,Tata,Altroz XZ Diesel BSVI,Raja Park, Jaipur,779000,14639,Diesel,Manual
2021,Tata,Altroz XZ Diesel,Mansarovar, Jaipur,823000,57765,Diesel,Manual
2023,Tata,Tiago XT Rhythm,Malviya Nagar, Jaipur,625000,2900,Manual,Manual
2022,Tata,Tiago XZ Plus CNG BSVI,Mansarovar, Jaipur,694000,20500,CNG,Manual
2022,Tata,Altroz XE Plus BSVI,Jaipur, Jaipur,550000,40000,Petrol,Manual
2021,Tata,Altroz XE BSVI,Jaipur, Jaipur,615000,10000,Petrol,Manual
2017,Tata,Tiago 1.2 Revotron XZ,Jaipur, Jaipur,305000,90000,Petrol,Manual
2022,Tata,Tiago XZ Plus CNG BSVI,Raja Park, Jaipur,744000,21006,CNG,Manual
2021,Tata,Altroz XZ BSVI,Raja Park, Jaipur,744000,19309,Petrol,Manual
